5,1980-07-03,F,5
1086,1993-05-04,M,74
3023,1979-04-04,M,16
4104,1939-04-10,M,23
474,1969-05-31,M,46
1555,1970-09-14,M,30
9997,1982-06-07,M,67
4573,1975-10-12,F,5
2819,2000-08-12,M,8
2024,1954-04-15,M,62
270,1967-03-08,M,46
2493,1982-10-09,M,1
3288,1946-01-28,M,69
12485,1985-04-10,F,34
739,1962-04-16,M,72
2289,1974-08-21,M,32
3757,1942-04-16,M,5
2758,1966-07-14,M,1
1208,1995-09-01,F,70
209,1955-08-20,M,13
1677,1966-09-07,F,53
3227,1970-10-28,F,59
6571,1991-03-24,F,72
678,1953-05-28,F,39
4022,1946-02-10,M,1
3696,1959-04-11,F,55
1473,1951-12-06,F,1
1147,1950-05-12,M,3
4491,1997-07-13,F,2
12750,1960-05-25,F,21
1942,1935-05-10,M,10
3492,1990-12-27,F,8
2411,1988-08-17,M,73
943,1956-09-26,M,12
2880,1972-12-30,M,60
3961,1963-04-03,F,53
331,1962-03-02,M,1
1412,1999-11-05,M,6
4756,1970-01-08,F,22
4430,1958-06-27,F,64
2676,1981-06-01,M,61
1881,1954-01-24,M,72
127,1970-12-27,F,21
2350,1987-06-09,M,46
3145,1941-11-04,F,1
11873,1983-11-20,F,38
596,1968-10-24,M,69
4226,1977-04-08,M,31
3614,1991-10-09,F,43
4695,1945-12-11,M,52
1065,1977-11-26,M,2
2146,1993-01-04,M,65
1534,1972-12-22,F,17
5164,1991-11-30,M,9
3410,1985-02-16,M,54
2615,1965-08-26,F,64
1330,1988-09-17,M,66
66,1971-11-10,F,1
4348,1998-04-17,F,3
3084,1971-08-24,F,23
7366,1993-04-12,F,29
535,1957-09-09,M,26
1799,1979-06-26,M,36
1004,1977-09-25,M,3
4817,1989-09-04,M,12
3349,1983-12-21,M,42
2268,1958-12-26,M,10
6367,1990-04-28,M,44
188,1980-09-02,M,64
3818,1962-07-28,M,71
12729,1988-03-21,M,36
1269,1968-12-31,F,1
2064,1946-07-30,M,53
4287,1973-10-07,F,62
2533,1949-07-17,F,40
1738,1983-01-25,F,27
3002,1975-05-13,F,42
2207,1981-02-17,F,70
453,1989-07-16,M,67
4083,1988-01-30,F,74
3471,1972-09-29,F,1
4552,1939-02-28,F,60
922,1992-08-16,F,22
2003,1941-06-15,M,70
3267,1971-08-26,M,61
2472,1996-03-29,F,70
718,1980-02-28,F,54
2941,1971-03-12,M,38
3736,1952-07-22,F,18
392,1970-04-01,F,74
1187,1981-09-06,F,32
861,1976-09-13,F,1
4205,1955-02-05,M,30
12464,1979-12-17,M,39
1656,1988-06-18,F,22
9915,1987-07-10,M,27
4674,1998-12-27,F,59
3206,1941-05-21,M,1
2125,1995-04-12,M,71
657,1946-07-10,F,8
12586,1967-01-30,M,27
3675,1972-03-18,M,70
1921,1966-10-26,F,1
1126,1955-10-23,M,9
2390,1958-05-13,M,57
4144,1975-09-11,F,27
2859,1948-09-24,F,68
1595,1974-12-16,F,56
310,1970-04-16,M,11
1391,1985-11-22,M,41
3328,1986-10-11,M,24
4409,1948-01-22,F,62
779,1964-06-12,F,69
1860,1984-10-31,F,1
12382,1975-11-29,M,1
2329,1993-01-02,M,18
12851,1977-09-27,F,72
5347,1969-03-31,M,41
7753,1998-09-23,F,70
2798,1951-06-27,M,65
5204,1983-01-22,M,47
249,1990-05-05,M,61
3124,1978-01-02,F,5
5143,1993-03-09,M,77
575,1990-04-04,M,58
2594,1983-07-31,M,55
1044,1991-09-13,F,9
45,1972-08-26,M,20
4062,1970-08-08,M,71
3063,1991-01-29,M,27
1513,1979-08-21,M,74
514,1988-11-15,M,8
1982,1997-07-08,M,53
3532,1955-02-24,M,56
4327,1957-08-23,F,1
4001,1976-01-29,M,69
1778,1988-09-02,M,69
1452,1960-05-28,F,72
4796,1948-03-11,M,7
3797,1971-07-14,F,3
7814,1996-01-06,F,61
1248,1991-06-24,M,19
2247,1998-01-13,F,35
9833,1984-09-21,M,51
2716,1989-07-13,F,25
4266,1994-01-26,F,1
167,1998-04-18,F,38
1717,1999-03-07,F,73
3185,1992-11-26,F,17
4735,1942-10-23,F,72
636,1955-02-17,M,17
2186,1962-07-26,F,48
10159,1958-01-06,M,50
2655,1983-08-12,M,44
5530,1973-03-29,M,12
106,1988-12-30,F,68
8548,1965-05-10,F,57
11709,1981-08-03,M,1
2981,1969-02-05,F,16
4531,1984-06-25,F,64
432,1972-03-26,F,59
2451,1959-12-06,M,42
3450,1996-09-12,M,25
5469,1999-03-02,F,63
6468,1964-02-23,M,70
2920,1982-06-23,F,44
901,1939-12-21,M,39
371,1962-07-16,M,4
3919,1962-06-17,M,35
3389,1987-01-16,F,39
1370,1985-01-11,F,34
840,1957-04-26,M,20
1839,1956-12-18,F,5
3858,1968-06-14,F,18
11362,1986-01-11,F,51
1309,1995-06-17,M,1
4184,1995-04-26,F,8
3654,1944-03-01,F,25
1635,1950-09-02,F,75
1105,1962-01-03,M,56
4653,1966-12-18,F,4
4123,1986-11-12,F,39
2104,1968-01-08,M,37
1574,1999-02-18,M,18
2573,1985-03-10,F,1
4592,1975-03-29,F,1
24,1959-07-29,F,43
2043,1974-09-15,F,77
493,1962-06-04,F,41
2512,1994-07-27,M,35
4918,1988-05-06,M,11
4388,1956-09-16,F,4
2369,1960-12-19,M,64
2308,1994-10-31,F,27
2838,1985-03-09,M,65
5326,1987-08-12,M,66
289,1978-03-27,M,54
2777,1990-03-28,F,46
3307,1999-07-01,F,14
228,1976-03-16,F,48
758,1981-07-26,F,68
3246,1951-04-20,M,66
3776,1998-07-09,M,74
697,1994-05-01,M,1
1227,1975-10-02,M,33
1166,1979-06-27,M,74
8670,1963-01-07,F,5
3042,1988-02-14,F,18
3572,1948-12-18,F,48
3511,1983-09-11,M,74
1023,1958-12-28,M,1
962,1986-02-19,M,19
4041,1974-01-26,M,59
3980,1973-07-13,M,1
1492,1988-05-09,F,9
1431,1950-11-08,F,55
4510,1958-12-28,F,34
4449,1969-11-08,M,8
1961,1940-06-04,F,31
1900,1985-11-22,M,23
4979,1957-06-28,M,7
4245,1939-09-23,M,68
2430,1957-10-28,M,5
1696,1943-03-21,F,1
7324,1983-03-18,F,1
4714,1931-08-20,M,13
4775,1968-07-22,F,59
2165,1965-03-02,F,47
2226,1984-10-09,F,74
85,1981-08-27,M,1
2695,1949-05-16,M,15
3103,1993-03-07,F,64
146,1981-12-19,F,31
554,1945-04-19,F,30
3164,1982-09-10,M,1
10077,1993-06-27,M,26
615,1969-09-13,F,68
13095,1970-03-16,M,76
3633,1953-10-14,M,72
2899,1938-05-18,M,16
1084,1964-04-09,F,48
350,1945-04-02,F,25
11545,1986-01-22,F,1
3368,1972-10-24,F,14
5978,1964-01-27,F,33
819,1978-07-08,M,74
3429,1961-10-16,M,46
3837,1941-08-22,F,39
880,1980-02-17,M,49
1288,1992-05-20,M,73
3898,1968-01-17,F,57
4306,1960-10-17,M,40
1349,1988-01-07,F,26
1757,1957-09-30,F,1
4367,2002-03-30,M,14
4102,1989-08-15,F,4
1818,1976-10-02,M,47
4571,1987-11-07,M,1
2287,1999-10-21,M,47
2022,1959-11-12,M,56
10199,1999-08-13,F,31
2491,1959-03-20,F,5
4632,1948-04-18,M,1
2960,1948-12-19,M,1
2083,1963-03-12,M,71
411,1961-04-14,F,17
2552,1984-01-24,F,74
4836,1972-12-31,M,49
3,1960-10-09,F,1
2756,1939-09-28,F,31
3021,1981-08-24,M,1
5774,1980-01-15,F,46
472,2001-12-27,M,36
207,1952-05-20,M,46
3490,1940-10-16,M,19
3225,1977-03-17,M,13
941,1955-10-05,M,10
676,1973-02-07,M,70
9995,1978-07-07,M,54
3694,1940-04-29,F,15
5366,1991-09-20,F,60
1145,1988-09-14,F,58
3286,1992-03-15,F,74
4163,1971-06-07,M,4
737,1972-11-04,M,74
1614,1958-05-18,M,21
3755,1971-07-09,F,37
6039,1978-07-03,F,1
1206,1977-06-21,M,50
3959,1990-07-15,F,30
4224,1997-04-03,F,42
1410,1964-02-03,M,18
1675,1960-02-15,M,74
4428,1974-03-09,M,38
2144,1980-01-28,F,15
1879,1964-04-02,F,21
4020,1973-03-31,F,45
2348,1953-04-24,M,35
4489,1968-03-24,M,76
2817,1997-02-19,F,1
1940,1943-01-22,F,1
268,2002-05-02,F,39
2409,1984-05-27,M,54
4693,1963-03-02,M,42
2878,1967-04-17,M,68
2613,1997-10-26,M,1
329,1984-12-03,M,11
64,1946-04-22,M,20
798,1960-02-12,F,27
3082,1999-10-17,F,52
7772,1996-12-30,F,1
533,1961-05-19,F,54
5223,1997-01-11,F,2
1002,1964-03-08,F,42
2674,1972-10-03,F,65
1471,1958-09-15,F,1
3143,1964-02-02,F,21
3347,1956-01-19,M,11
3612,1982-09-04,F,19
3816,1986-01-26,M,1
1063,1996-06-12,F,16
1267,1974-02-11,F,29
4081,1998-06-03,M,9
4285,1965-12-28,F,68
1532,1982-10-30,M,52
1736,1999-04-17,F,41
8506,1999-12-25,F,69
4754,1959-12-28,F,27
3877,1976-09-13,F,38
2205,1972-12-12,M,55
6895,1991-06-24,M,42
125,1956-10-31,M,37
1328,1957-06-05,F,42
4550,1962-10-17,F,72
4346,1993-09-20,F,3
2001,1997-08-05,F,34
1797,1961-11-04,F,10
2470,1963-06-14,M,53
4815,1990-09-17,M,15
2939,1938-02-13,M,8
2266,1959-01-23,M,16
390,1997-01-27,F,47
5284,1991-09-24,F,51
3408,1993-12-20,M,35
2735,1948-07-31,M,64
859,1988-07-29,F,1
186,1981-02-22,F,46
10382,1985-02-17,F,20
2531,1974-01-24,F,5
5753,1968-05-23,M,39
3000,1948-04-02,F,41
3204,1976-03-26,M,1
451,1999-04-14,M,12
655,1962-12-10,M,32
3469,1995-02-23,F,1
3673,1971-12-07,F,1
3938,2000-01-22,M,27
6691,1962-10-15,M,43
1389,1947-03-04,F,43
1124,1948-04-12,M,21
10912,1983-01-09,M,15
4142,1980-06-11,M,36
11381,1999-07-26,F,57
1593,1945-05-31,F,56
3734,1963-12-02,M,15
4611,1973-05-10,F,1
4203,1987-01-08,F,1
2062,1974-05-22,F,63
1654,1983-12-08,M,60
9505,1978-08-21,M,1
4672,1969-08-28,M,44
4407,1995-07-06,M,70
2123,2002-05-17,M,53
2327,1939-10-27,M,73
5141,1973-05-19,F,54
2796,1994-06-25,M,15
2592,2000-08-31,F,1
247,1977-05-08,M,1
43,1940-10-28,M,75
3265,1983-06-11,F,47
4937,1980-11-09,F,54
716,1974-12-04,F,1
2388,1991-07-29,M,42
3061,1985-10-05,F,61
2857,1947-02-03,M,33
512,1985-08-03,F,60
308,1996-06-12,F,68
3530,1991-09-18,F,16
3326,1972-12-26,F,57
981,1980-06-28,M,5
777,1981-05-20,M,1
3999,1996-01-16,F,30
3795,2002-05-03,M,12
1450,1989-03-17,F,61
1246,1982-11-19,M,70
4468,1964-05-04,M,20
3591,1950-09-28,M,74
1919,1969-05-04,M,30
1042,1986-09-25,F,17
11911,1959-10-24,M,8
4060,1974-06-21,F,44
9362,1993-07-19,F,56
1511,1982-03-06,F,13
4264,1991-06-21,F,74
4529,1996-09-16,M,37
4733,1975-07-17,M,1
1980,1979-04-30,M,77
2184,1990-07-07,M,24
2449,1987-12-28,M,1
2653,1970-01-25,M,1
4325,1967-07-19,M,55
3122,1979-04-02,M,57
4794,1965-11-16,F,20
573,1987-08-10,M,69
5263,1982-02-27,F,1
10096,1998-01-05,M,1
2714,1990-03-06,F,6
11034,1992-02-19,M,1
165,1988-11-08,M,22
2918,1987-05-21,M,5
3183,2000-02-24,M,70
369,1950-11-06,F,7
1103,1971-08-18,M,1
3387,1963-08-14,M,58
2979,1981-12-22,F,4
838,1988-02-04,F,71
3448,1974-12-24,M,1
3856,1964-06-09,F,1
899,1964-02-13,M,38
1307,1973-04-08,M,74
3917,1987-12-28,M,47
1776,1974-10-24,F,30
1368,1977-12-30,M,60
11768,1991-09-12,F,1
4386,1965-12-27,F,53
3652,1940-02-20,M,1
1837,1977-01-13,M,67
4121,1943-02-12,M,23
11360,1992-04-19,F,11
1572,1983-12-12,F,1
6731,1963-11-26,M,13
4590,1956-03-17,M,1
4182,1961-06-23,M,16
2041,1976-08-11,M,68
1633,1992-08-28,F,55
2510,1979-06-10,F,72
4651,1999-01-24,M,2
430,1940-07-28,M,39
2102,1961-05-27,M,51
2306,1963-08-21,M,70
2571,1999-04-25,F,43
8342,1999-07-30,M,76
22,1989-10-11,F,1
2775,1998-07-09,F,41
491,1986-08-05,M,63
226,1962-06-16,M,1
960,1977-04-13,F,16
3244,1953-09-29,M,72
5385,1994-02-01,M,67
695,1975-06-27,M,28
2836,1939-09-21,F,38
3713,1964-02-23,F,41
3305,1991-10-11,F,41
1164,1979-09-14,F,15
756,1940-05-13,M,31
3509,1985-02-13,F,38
3774,1942-10-29,M,1
3978,1990-12-15,M,18
1225,1966-08-21,M,42
1429,1947-09-04,F,12
4243,1978-01-26,M,7
4447,1977-08-16,M,71
1694,1999-12-27,M,45
1898,1981-08-01,M,73
11686,1968-10-18,F,21
4916,1959-01-09,M,52
9606,1969-02-16,M,52
2367,1951-04-05,F,35
1490,1948-04-20,M,42
287,2000-09-09,M,50
10075,1984-07-01,M,48
12359,1955-10-13,F,17
4508,1941-11-14,M,54
4712,1980-06-06,F,37
1959,1940-12-26,M,1
2163,1938-04-08,M,52
2428,1966-06-27,F,1
2632,1983-02-25,F,18
2897,1945-07-18,M,40
83,1998-12-25,F,1
348,1973-01-24,F,71
3101,1961-12-13,M,1
2693,1996-08-04,F,46
552,1954-05-08,F,1
144,1978-12-06,M,65
3570,1965-04-27,F,15
3162,1980-05-17,M,55
1021,1997-08-05,M,2
613,1997-08-10,F,1
3366,1979-02-12,F,54
3631,1941-11-19,M,64
3835,1951-05-12,F,50
1082,1987-02-23,M,9
1286,1970-03-13,F,52
4100,1975-03-13,M,74
4304,1965-06-15,F,5
3896,1943-10-03,M,5
1755,1985-08-18,F,65
1347,1990-03-06,M,13
4773,1972-06-13,F,33
4365,1981-05-12,M,10
2224,1952-10-04,M,54
1816,1971-07-24,M,62
4569,1991-07-09,F,6
2754,1998-05-24,F,66
2020,1945-12-20,F,73
205,1962-06-15,F,4
2489,1995-01-28,F,64
4630,1935-09-27,F,76
2958,1995-05-07,M,48
2550,1996-10-12,F,1
409,1945-06-18,M,74
1,1990-12-13,F,18
3427,2000-06-16,M,42
3019,1989-09-23,M,30
878,1940-04-17,M,5
470,1974-04-21,F,30
674,1947-01-11,F,11
3488,1975-10-09,M,1
1143,1966-05-15,M,59
939,1972-08-03,M,21
4161,1992-09-09,F,22
1408,1989-08-07,M,49
1612,1979-06-30,M,59
13480,1973-06-01,M,16
2081,1992-11-06,F,46
3284,1956-07-02,M,2
3957,1991-08-12,M,21
3753,1979-04-14,F,1
4426,1989-09-13,F,26
1204,1994-11-09,F,77
1877,1977-08-21,F,47
4222,1948-08-16,M,60
2346,1967-10-25,F,33
1673,1992-07-09,M,48
5364,1984-03-14,M,62
4691,1984-01-28,M,66
2815,1950-06-30,M,35
2142,1961-12-20,F,21
266,1987-08-28,F,19
62,1952-12-08,M,77
735,1993-11-26,M,1
4487,1994-08-14,M,22
13276,1997-01-20,M,76
1938,1959-09-30,F,57
2611,1958-11-09,M,77
4956,1966-10-10,M,6
3080,1971-07-27,F,5
2407,1995-08-27,M,51
531,1996-10-04,M,27
2876,1997-01-07,M,1
3549,1957-09-08,F,5
327,1988-10-13,M,27
6567,1998-11-21,F,5
3345,1961-01-27,F,37
1000,1981-10-27,M,74
796,1939-08-30,M,1
4018,2000-09-07,F,3
1265,1978-12-21,F,57
1469,1986-09-14,F,54
3141,1945-11-09,F,9
11461,1994-07-08,M,70
3610,1939-05-08,M,36
6363,1993-10-20,F,4
4079,1975-06-29,M,27
3814,1965-09-13,M,1
1530,1965-08-06,F,74
4283,1944-09-05,M,27
4548,1978-01-05,M,7
1734,1995-11-10,M,26
1999,2002-02-10,F,74
4752,1959-10-09,M,7
6893,1964-01-14,M,1
2203,1959-10-01,M,10
4344,1945-06-15,M,54
2672,1960-03-26,F,7
1795,1980-02-28,F,38
123,1989-02-12,M,11
4813,1988-10-25,M,43
592,1985-07-18,M,26
2264,1963-05-08,M,4
2468,1985-03-18,M,71
2733,1947-11-11,F,3
2937,1969-07-01,M,74
184,1992-06-05,M,1
388,1970-10-30,F,36
3202,1942-07-19,M,56
3406,1967-07-13,F,40
653,1950-11-21,F,1
857,1968-02-21,M,32
8096,1999-11-02,F,38
3875,1950-07-27,F,1
11114,1972-07-26,M,1
1326,1976-05-12,F,55
2998,1981-04-02,M,1
3671,1963-07-16,M,10
3467,1959-12-06,M,1
1122,1941-02-18,M,20
6485,1982-05-21,F,48
4140,1983-10-04,M,70
918,1984-12-23,M,26
1591,1973-07-07,F,42
3936,1982-04-08,F,36
4609,1996-12-19,F,7
1387,1997-02-22,F,1
2060,1991-06-04,F,43
4405,1979-04-17,F,47
2529,1959-06-22,M,70
1856,1988-08-22,F,54
7423,1984-09-08,F,74
11379,1972-05-28,M,74
2325,1975-02-03,F,2
6750,1966-06-04,M,9
2794,1985-01-22,M,18
4201,1997-07-19,M,3
714,1990-10-08,M,31
4670,1988-08-14,F,51
3732,1966-08-27,M,66
2121,1999-09-25,M,64
1183,1962-11-29,M,54
2590,1984-10-19,F,42
6077,2000-04-30,F,54
41,1988-08-27,M,22
3528,1990-10-06,F,73
3059,1997-11-29,M,61
6546,1983-08-22,F,1
510,1996-04-15,M,12
979,1986-11-18,M,56
13051,1985-01-13,M,55
3997,1947-01-05,F,13
5404,1996-09-18,F,58
1448,1977-10-09,F,50
2855,1977-07-26,F,16
4466,1942-10-07,F,75
5873,1999-04-06,F,5
1917,1989-03-13,F,69
3324,1991-04-13,F,26
2386,1954-03-10,F,13
6342,1974-06-04,M,8
12378,1966-08-27,F,76
775,1960-11-30,F,51
4262,1945-04-24,F,59
3793,1971-06-20,F,39
4731,1993-02-11,F,52
1244,1984-05-02,M,1
2182,1949-12-01,F,75
1713,1955-04-21,M,65
5200,1980-04-23,F,33
3589,1981-07-13,F,73
2651,1989-11-27,F,75
1509,1962-04-19,F,62
102,1978-09-10,F,74
4527,1983-02-04,F,1
3120,1984-06-02,M,75
1978,1972-05-22,F,18
571,1944-09-27,M,3
2447,1992-10-07,M,68
1040,1980-06-17,M,1
367,1983-09-03,F,60
12643,1982-07-20,F,69
12908,1961-03-12,M,12
10563,1969-01-07,M,68
4792,1977-05-25,F,20
2916,1992-09-30,M,1
10828,1977-11-23,F,1
3385,1944-02-13,F,11
2712,1976-01-17,M,25
836,1968-06-14,M,28
163,1953-06-12,M,74
3854,1979-08-30,M,24
3181,1963-02-15,M,27
1305,1965-04-28,F,55
632,1966-03-16,M,67
4323,1944-03-20,M,40
3650,1938-02-17,M,64
1774,1991-10-05,F,32
1101,1966-06-22,M,74
2243,2000-07-04,M,1
1570,1978-06-17,M,54
9217,1960-01-30,F,19
11093,1979-01-29,M,40
4119,1982-02-20,F,62
3446,1977-10-01,M,70
4588,1996-11-05,F,53
3915,1997-01-05,M,20
2039,1989-01-20,F,68
1366,2000-03-02,F,12
2508,1985-08-07,F,72
4384,1993-01-12,F,10
5526,1967-03-19,M,27
1835,1948-03-11,F,7
2977,1983-02-06,M,39
4853,1959-03-01,M,58
428,1939-11-16,F,47
2304,1959-02-11,M,61
897,2001-03-25,M,36
224,1975-05-11,M,77
5322,1976-03-13,F,73
4649,1948-06-25,F,45
2773,1939-09-13,F,49
2100,1951-09-29,F,33
3242,1957-03-04,F,26
2569,1968-04-01,M,69
693,1955-03-17,M,74
20,1999-01-04,M,46
3711,1988-05-07,M,25
3038,1966-03-05,F,6
6729,1977-12-27,M,15
489,1960-10-07,M,41
1162,1995-02-19,F,26
3507,1966-12-02,F,32
4180,1952-06-17,M,63
958,1962-05-04,M,56
1631,1996-04-30,M,74
12561,1986-06-20,M,38
12092,1997-05-15,M,68
13968,1988-04-13,M,61
3976,1987-09-13,M,43
3303,1985-01-09,M,52
1427,1985-12-16,F,14
754,1967-06-04,F,63
4445,1984-04-14,F,77
3772,1956-08-23,F,48
1896,2002-02-08,M,48
1223,1975-08-13,F,14
2365,1973-06-26,F,46
4241,1970-03-30,F,20
2834,1969-05-23,M,52
1692,1992-02-07,M,62
285,1974-06-03,M,72
4710,1981-05-09,F,52
10746,1991-08-04,M,53
2161,1940-03-06,F,1
2630,1957-08-20,F,64
4506,1974-11-30,F,11
81,1996-04-29,M,8
1957,1992-03-04,M,63
8666,1991-08-28,F,7
4975,1981-10-21,M,5
3099,1985-11-13,M,17
2426,1947-06-09,M,74
550,1981-11-30,M,7
2895,1997-05-17,F,70
3568,1961-01-25,M,1
346,1980-11-02,F,17
1019,1966-12-22,F,14
815,1984-10-27,F,22
4037,1986-10-22,F,1
5240,1960-02-17,M,74
1488,1981-01-09,M,31
3160,1971-06-29,M,20
3833,1955-03-01,M,19
6178,1960-10-15,F,1
1284,1963-08-04,M,66
611,1972-10-13,M,36
4302,1964-01-04,F,30
9196,1959-04-23,F,21
1753,1999-02-26,F,60
3629,1967-12-13,M,42
4771,1981-01-07,F,64
1080,1970-10-06,F,54
2222,1954-08-03,F,1
4098,1958-03-28,M,13
2691,1984-05-17,M,47
1549,1948-11-14,F,70
142,1957-06-21,M,68
2018,1965-08-25,F,56
4567,1957-02-12,M,70
3894,1961-01-21,M,29
2487,1987-09-25,F,67
9930,1992-06-23,M,9
2956,1959-08-06,M,23
4363,1971-07-01,F,50
407,1995-05-27,F,73
1814,1960-03-12,M,57
3425,1990-05-07,M,70
4832,1977-01-09,F,56
876,1980-11-25,M,1
2283,1981-08-09,M,1
1345,1988-05-22,M,32
2752,1991-08-09,M,48
13417,1971-11-17,F,25
203,1982-06-10,M,31
13886,1974-04-12,F,44
672,1949-11-09,F,46
11337,1989-04-03,M,29
3017,1961-05-14,M,2
3221,1973-07-16,F,23
468,1979-04-27,M,72
3690,1980-08-02,M,44
3486,1982-03-09,M,77
1141,1961-04-22,F,21
937,1951-11-14,M,1
4159,1933-12-06,M,35
3955,1980-05-31,F,64
1610,1962-04-23,F,68
1406,1968-11-12,F,29
4628,1958-05-31,F,1
1875,1996-10-19,M,15
2079,1945-05-29,F,72
11867,1954-11-19,F,1
2548,1973-10-06,M,48
3751,1986-10-12,M,33
4424,1953-05-06,M,21
4220,1983-09-15,M,33
2344,1944-04-27,F,3
1671,1951-09-15,F,57
5362,1959-12-09,M,47
4689,1983-04-26,M,50
2813,1961-04-10,M,70
2140,1946-10-18,M,18
264,1998-08-22,M,28
2609,1997-05-09,M,1
3282,2001-09-02,M,29
60,2000-02-19,M,67
733,1998-07-28,M,46
529,1998-11-05,M,69
1202,2000-10-11,F,47
2405,1995-08-21,M,27
3078,1952-01-31,M,50
2874,1992-09-10,M,34
3547,1944-03-15,F,1
325,1980-02-21,M,3
998,1973-06-28,F,59
794,1999-07-16,F,21
4016,1991-05-25,F,13
3812,1987-02-08,M,1
1467,1944-09-30,M,65
1263,1979-02-25,F,35
4485,1939-07-20,M,36
3608,1967-12-09,M,66
1936,1975-10-16,F,15
1059,1980-06-03,M,26
13539,1998-09-07,M,63
4077,1975-03-06,F,68
12397,1993-06-02,M,62
1528,1984-03-20,M,57
4281,1951-04-13,M,54
4546,1971-04-20,F,23
7299,1958-09-16,M,1
1997,1997-11-09,F,1
4750,1982-04-04,M,70
4811,1991-03-26,F,77
2201,1949-02-23,M,44
2731,1947-12-08,M,38
2670,1956-09-13,M,45
182,1979-07-13,F,76
121,1998-10-29,F,41
3200,1974-11-15,M,1
3139,1976-09-23,F,46
651,1996-01-27,F,54
590,1969-02-15,M,44
3669,1982-08-22,M,10
12662,1973-06-01,M,14
1120,1993-10-21,F,41
8502,1963-04-19,M,51
3465,1962-04-17,M,30
2935,1964-05-02,F,61
916,1978-06-29,M,3
386,2000-08-21,M,62
3934,1988-10-15,M,12
3404,1960-10-11,F,56
1385,1973-08-30,M,22
6422,1980-09-23,M,28
4403,1958-10-19,F,36
855,1950-01-28,M,58
1854,1952-05-27,F,70
3873,1980-12-16,F,23
2323,1962-06-29,F,48
1324,1976-08-07,F,66
4199,1981-12-19,M,23
4342,1938-04-07,F,63
4668,1958-06-25,F,25
1793,1965-03-17,F,41
2119,1980-05-18,F,30
9236,1976-05-07,F,31
5137,1999-05-05,M,5
4138,1988-09-18,F,11
2588,1978-05-19,M,33
1589,1971-11-27,F,48
5606,2000-08-06,M,4
4607,1996-11-16,F,74
39,1988-01-25,M,68
2058,1991-03-02,M,76
3057,1982-03-05,M,38
2527,1967-07-31,F,44
508,1991-04-28,M,53
2996,1985-01-29,M,1
3526,1997-07-06,F,15
447,1966-09-04,M,23
977,1946-05-10,F,76
12050,1963-05-30,M,52
5402,1988-05-29,F,30
8359,1999-12-06,M,74
3322,1968-02-29,M,31
243,1974-02-10,M,63
773,1955-10-30,M,4
3261,1970-04-10,M,74
3791,1959-03-18,M,72
712,1982-12-04,M,54
1242,1964-08-21,F,73
3730,1965-08-07,F,59
4260,1987-06-01,M,12
1181,1959-11-12,M,1
1711,1982-06-14,F,64
1650,1973-03-29,M,1
2180,1992-10-17,F,51
6544,1994-08-04,M,66
4056,1972-07-26,F,63
3995,1968-08-15,F,1
4525,1984-07-17,F,77
1446,1974-07-29,M,70
1976,1938-10-12,M,72
4464,1984-11-19,M,53
4994,1998-06-21,M,1
1915,1959-09-09,M,39
2445,1989-02-26,M,54
2384,1966-12-17,M,31
365,1950-01-09,M,1
2853,1976-04-25,F,28
834,1942-12-17,M,54
304,1954-03-11,F,19
3179,1968-03-12,F,45
11907,1965-11-16,F,76
630,1972-03-03,M,61
12376,1979-02-17,M,4
3648,2000-01-03,M,3
4729,1965-07-07,M,18
1099,1999-11-21,F,65
100,1962-08-11,F,44
4117,1938-07-01,F,53
3118,1960-07-09,M,62
1568,1947-06-29,F,50
569,1982-06-15,M,73
13640,1975-06-09,F,28
3587,1959-12-01,F,60
3913,1971-08-01,M,8
1038,1981-09-23,F,69
1364,1953-12-28,M,1
1507,1949-11-22,F,22
4382,2000-10-20,M,18
3383,1976-04-23,F,54
1833,1986-11-15,M,30
9419,1970-11-09,F,1
2302,1977-01-26,M,74
3852,1972-09-12,F,10
5320,1971-04-07,F,17
1303,1960-08-16,F,42
2771,1940-10-25,M,37
4321,1993-10-18,F,19
222,1992-06-29,F,47
7339,1994-02-28,F,19
2567,1963-05-30,M,64
1772,1999-09-21,F,73
18,1951-04-05,F,76
4790,1966-02-09,M,75
3036,1961-03-31,F,16
2241,1946-12-30,M,47
487,1942-04-01,F,1
161,1963-10-07,F,34
3505,1997-12-06,M,20
4586,1971-08-13,M,9
956,1986-10-21,M,1
13171,1970-06-26,F,19
3974,1958-08-24,M,68
2037,1968-08-26,F,69
1425,1988-08-27,M,12
2506,1996-09-27,M,76
11886,1961-09-13,F,61
2975,1963-03-18,F,33
3770,1945-01-03,F,35
426,1957-06-01,M,72
1221,1993-05-18,F,14
3444,1997-04-06,M,57
4239,1940-12-11,M,70
895,1990-07-03,M,39
1690,1967-08-17,F,46
3240,1957-12-10,F,67
4708,1970-07-14,M,18
691,1964-01-13,F,38
2159,1950-01-23,F,74
9276,1966-11-06,M,4
2628,1951-11-05,F,1
3709,1975-05-03,M,46
79,1989-03-10,F,37
1160,1958-07-28,F,64
13089,1999-02-14,F,16
4178,1946-08-31,M,32
2424,1940-11-10,M,54
1629,1986-09-01,M,28
2893,1947-11-02,F,2
4647,1998-08-20,M,8
5911,1955-10-03,M,14
2098,1959-05-28,F,53
344,1983-07-16,F,54
1894,1967-11-05,F,1
813,1984-01-29,M,70
10479,1975-10-20,F,2
3831,1938-02-11,M,11
2363,1967-06-18,M,43
1282,1956-11-27,M,52
2832,1947-07-23,M,13
